Link: ;https://www.instagram.com/p/CSbhSJ9DjIW/
Id/Reply-Id;User;Comment;Date;Likes;Reply To CommentId
1;sophie.028.05;Alles guteeee❤️;2021-12-02T12:57:43.000Z;2 likes;-
2;giusy79_;Das ist Geschwisterliebe! ❤️;2021-12-02T10:24:18.000Z;1 like;-
3;vicenzottoandrea;Liebe Inge, ich wünsche dir alles Gute zu deinem Geburtstag❤️;2021-08-12T20:47:06.000Z;1 like;-
4;corneliushein;Inge hat den NS Mist überlebt?;2021-08-12T08:14:32.000Z;0;-
4-1;green_brown_eyes;@corneliushein Ja, sie ist;2021-08-12T16:57:34.000Z;1 like;4
4-2;green_brown_eyes;@green_brown_eyes 1998 gestorben;2021-08-12T16:57:50.000Z;0;4
5;lil_kaeppchen;Was heißt denn hier uralt? Ich bin auch 25;2021-08-12T05:06:05.000Z;0;-
6;lil_kaeppchen;Was heißt denn hier uralt? Ich bin auch 25;2021-08-12T05:00:05.000Z;0;-
7;flo04641;"""Uralt"" ist Inge nun auch nicht 😂😂";2021-08-11T21:48:30.000Z;2 likes;-
8;schoolsven;Alles Gute zum Geburtstag, liebe Inge ❤️🥳🍾;2021-08-11T18:37:15.000Z;1 like;-
9;vervain1;Herzlichen Glückwunsch zum Geburtstag liebe Inge 🎂🌺🎉🍀;2021-08-11T18:36:48.000Z;1 like;-
10;gwen_gloeckchen;Herzlichen Glückwunsch, liebe Inge! Auf die nächsten 25!! 👏👏❤️😂🎂💐🍀🥳;2021-08-11T16:02:20.000Z;2 likes;-
11;sonnemondundsterne0101;Alles Liebe Inge❤️ ist das ein Kleid dass sie trägt?😍 auch deine Blusen, liebe Sophie, finde ich so schön.;2021-08-11T15:48:01.000Z;24 likes;-
11-1;ichbinsophiescholl;@sonnemondundsterne0101 Danke dir! Wir haben uns heute alle rausgeputzt für den Geburtstag. 🌸;2021-08-11T16:03:35.000Z;14 likes;11
12;hauptstadtlady50;"❤️lichen Glückwunsch an Inge. Mit 25 Jahren noch nicht verheiratet? Ich weiß von meinen Tanten, dass meine Großmutter sie ab 18 gedrängt hat damit auch ja vor ihrem 21 Geburtstag verheiratet sind. Selbst bei ihren 7 Enkelinen begann sie zu drängen, aber nur 2 heirateten dann in den 80ern vor ihrem 21 Geburtstag. Ich war aber schon 26 als ich endlich heiratete, an meinem 21 Geburtstag meinte sie dann zu mir: ""Kind was soll ohne Mann nur aus dir werden."" ich war die einzige Enkelin die Abitur machte und studiert. Genießt Inges Geburtstag 🙋‍♀️🌞😍.";2021-08-11T14:06:54.000Z;1 like;-
13;wolltraudl;"Alles Gute für dich, Inge.
Du schaust so lieb aus.";2021-08-11T13:21:31.000Z;3 likes;-
14;tabea.kntzg;Ich habe heute auch Geburtstag haha;2021-08-11T12:52:49.000Z;2 likes;-
14-1;ichbinsophiescholl;@teabeaxx Ich hoffe du feierst genauso schön! 🌼;2021-08-11T13:01:22.000Z;2 likes;14
15;faby58;Alles Gute zum Geburtstag Inge.;2021-08-11T12:34:10.000Z;3 likes;-
16;emsworld_____;Herzlichen Glückwunsch 🎉 😍;2021-08-11T12:32:48.000Z;3 likes;-
17;heikerahls;🌹Mögen all Eure Wünsche in Erfüllung gehen 🎊🎉🎁;2021-08-11T12:17:06.000Z;3 likes;-
18;derinstajoe;@ichbinsophiescholl Solche Personen wie du damals warst, fehlen in der heutigen Zeit. Alle nehmen Stillschweigend hin wie es immer mehr zur 2.Klassengesellschaft wird. Du hättest schon längst Flugblätter verteilt.;2021-08-11T12:15:51.000Z;0;-
18-1;heikegumz;"@derinstajoe Ob sie gegen eine Zweiklassengesellschaft gewesen wäre, ist m.E. nicht so sicher - Sophie Scholl war gegen die Krieg, gegen ein totalitäres Regime, das ihr (Meinungs-, Gedanken-)Freiheit genommen hat. Aber es ist noch nicht einmal sicher belegt, ob sie eine eindeutige Position gegen den Antisemitismus hatte. Und bzgl. der Klassen hatten sie und ihr Bruder eine eher christlich-elitäre Haltung mit Unterschieden dahingehend, wer wieviel Einfluss haben sollte. Heißt: das sog. ""Bildungsbürgertum"" sollte ihres Erachtens eher mehr Einfluss haben, allerdings auch verbunden mit mehr Verantwortung. Sie waren keine Sozialreformer*innen. Aber natürlich ist sie damit auch in ihrer Zeit verwurzelt und es bleibt Spekulation, inwiefern sie ihre Ansichten in den letzten 80 Jahren gewandelt hätte.";2021-08-11T13:14:54.000Z;3 likes;18
19;sturm_im_herzen;Von Herzen alles Liebe und Gute zum Geburtstag 🎂 😊.;2021-08-11T12:11:43.000Z;3 likes;-
20;bibidebrix;Herzlichen Glückwunsch Inge 🎂💐🎉 Macht es euch schön und genieß den Tag mit deinen Liebsten ❤️;2021-08-11T11:43:33.000Z;4 likes;-
21;iamthecozyone;Petra Hoffmann aus dance academy 😮;2021-08-11T11:42:21.000Z;1 like;-
22;dirk_oberjasper;❤️❤️❤️;2021-08-11T11:38:12.000Z;1 like;-
