Link: ;https://www.instagram.com/p/CTbrYsBoe5P/
Id/Reply-Id;User;Comment;Date;Likes;Reply To CommentId
1;monnahpotter;Ich bin grad raus. Was meint Inge in der letzten Story? Welches unmoralische Verhalten bitte?;2021-09-16T10:52:30.000Z;0;-
2;be_0807;Welche Musik war in der Zeit gestattet?;2021-09-06T16:33:09.000Z;3 likes;-
2-1;ichbinsophiescholl;"@be_0807 #TeamSoffer Jazz und Swing galten im Nationalsozialismus als „artfremd“ und waren daher unerwünscht. Die Musik jüdischer und schwarzer Musiker:innen wurde verboten, genauso moderne atonale Musik und Musik mit kommunistischem Hintergrund. Jazz und Swing wurden nur dann geduldet, wenn die amerikanische Herkunft vertuscht wurde, dann konnten sie unter Umständen als „stark-rhythmische Musik“ auch im Radio laufen. Das Hören von Feindsendern und ihrer Musik war jedoch strafbar.
Weitere Informationen dazu gibt es unter anderem auf
https://www.dhm.de/lemo/kapitel/ns-regime/kunst-und-kultur/musik.html";2021-09-06T17:00:34.000Z;7 likes;2
2-2;be_0807;@ichbinsophiescholl danke für die ausführliche Antwort ☺️;2021-09-06T17:05:37.000Z;1 like;2
3;diemitdem_astra;"Ich verstehe Inges Ärger nicht so ganz. Geht es darum das Ortl dir geholfen hat, als du vom Rad gestürzt bist?
Das ist doch kein Grund für Eifersucht 🤔";2021-09-06T16:26:19.000Z;8 likes;-
3-1;monnahpotter;@diemitdem_astra Jaaa, das fragte ich mich auch. Und bin gespannt auf eine Auflösung.;2021-09-16T10:53:30.000Z;1 like;3
4;inspo._4me;Muss das sein, dass Sophie ständig raucht? 🚭;2021-09-06T06:52:23.000Z;0;-
5;fritziducha;Ihr macht das so toll. Lob an die ganze Requisite❤️alles ist so authentisch und bis ins Detail toll umgesetzt.;2021-09-06T06:49:13.000Z;6 likes;-
5-1;ichbinsophiescholl;@fritziducha #TeamSoffer Ganz lieben Dank! Wir freuen uns so sehr über all das positive Feedback! Es ist großartig wie viele Menschen wir auf diese Weise mit Sophies Geschichte erreichen und berühren können. Schön, dass du dabei bist!;2021-09-06T07:09:41.000Z;6 likes;5
6;netratz;🔥❤️;2021-09-05T17:17:27.000Z;1 like;-
7;giusy79_;Wer ist dieser Leutenberg? Und warum muss sich dieser einmischen 🙄;2021-09-05T16:48:07.000Z;6 likes;-
7-1;ichbinsophiescholl;@giusy79_ Leutenberg ist unser Blockwart. Die gibt es hier in den meisten Wohnblocks und sie sollen für Recht und Ordnung im Haus sorgen. Eigentlich geht es nur darum, Regimekritiker und -kritikerinnen ausfindig zu machen, weshalb Leutenberg uns auch auf Schritt und Tritt verfolgt. Ich habe das Gefühl, er weiß immer was wir machen... eine unheimliche Vorstellung.;2021-09-06T07:07:48.000Z;14 likes;7
7-2;feeligran;Schau mal hier @luci.aamore. In dem Kommentar wird erklärt, wer Leutenberg ist. ☺️;2021-09-08T11:25:39.000Z;1 like;7
8;luci.aamore;Versteh nicht was der Leutenberg meinte, wer ist das überhaupt?;2021-09-05T15:42:47.000Z;7 likes;-
8-1;gloria.mendoza.8;@luci.aamore @theveryprettycaterpillar ist unheilbar krank und stirbt bald. Auf ihrem Profil ist sogar ein Video von ihrer Vorbeerdigung. 🐛🔜🦋;2021-09-05T23:01:48.000Z;0;8
9;ichbinjuedin_ichbindeutsche;Danke für die Zusammenfassung der Woche.;2021-09-05T13:45:32.000Z;1 like;-
9-1;gloria.mendoza.8;@ichbinjuedin_ichbindeutsche @theveryprettycaterpillar ist unheilbar krank und stirbt bald. Auf ihrem Profil ist sogar ein Video von ihrer Vorbeerdigung. 🐛🔜🦋;2021-09-05T23:02:02.000Z;0;9
10;likas_books_n_plants;Kann mir jemand vielleicht ein paar gute Bücher über das Leben von Sophie Scholl nennen?;2021-09-05T11:28:36.000Z;7 likes;-
10-1;kleines.salzkorn.hoffnung;@glowup_lika Biografie von Maren Gottschalk zum Beispiel.;2021-09-05T11:53:00.000Z;3 likes;10
10-2;kleines.salzkorn.hoffnung;@glowup_lika „Wie schwer ein Menschenleben wiegt“ (Maren Gottschalk);2021-09-05T11:54:27.000Z;3 likes;10
10-3;bettine1960;@glowup_lika Ich finde die von Barbara Beuys sehr gut. Ausführlich, informativ und ausgezeichnet geschrieben.;2021-09-05T18:16:52.000Z;2 likes;10
10-4;ichbinsophiescholl;"@glowup_lika @bettine1960 @lindedkn #TeamSoffer Danke für eure tollen Hinweise! Das sind tatsächlich sehr empfehlenswerte Bücher und wir freuen uns immer sehr wenn die Community sich austauscht. Ebenfalls zu empfehlen sind die Sammlungen von Sophies Schriften und Aufzeichnungen wie ""Hans und Sophie Scholl - Briefe und Aufzeichnungen"" oder ""Sophie Scholl, Fritz Hartnagel - Damit wir uns nicht verlieren. Briefwechsel 1937-1943"". Liebe Grüße!";2021-09-06T07:02:53.000Z;10 likes;10
11;reaphym_thanatos;Ich wusste gar nicht das du rauchst liebe Sophie 🥰📚☕️🧡🍂✨;2021-09-05T11:19:44.000Z;4 likes;-
11-1;graeppfrutt;@reaphym_thanatos aber @theveryprettycaterpillar ist unheilbar krank und stirbt bald. Auf ihrem Profil ist sogar ein Video von ihrer Vorbeerdigung. 🐛🔜🦋;2021-09-05T13:44:10.000Z;1 like;11
11-2;reaphym_thanatos;@graeppfrutt ist privat kann ich nicht sehen :);2021-09-05T17:36:13.000Z;0;11
12;ines_s_2;❤️🔥;2021-09-05T08:30:40.000Z;0;-
13;mimifutzi;Wie kam es eigentlich dazu, dass Fritz später Elisabeth geheiratet hat?;2021-09-05T08:13:19.000Z;8 likes;-
13-1;herz.kopf_gefluester;@mimifutzi Sophie und Hans starben. Fritz unterstütze die Familie weiterhin, der Kontakt blieb also bestehen. Dadurch, dass sowohl die Schwester als auch Fritz mit Trauer und den Geschehnissen zu kämpfen hatten, kamen sie sich näher und heirateten schließen und bekamen Kinder.;2021-09-05T09:37:52.000Z;19 likes;13
13-2;herz.kopf_gefluester;@nichtallein.dubistmehr *schließlich;2021-09-05T09:38:21.000Z;3 likes;13
