,Id/Reply-Id,User,Comment,Date,Likes,Reply To CommentId,Link,Filename
22,8-2,gedankenaugenblickwortsamlerin,"@ocgermanicus39 ... frage mich schon längere Zeit, was das ""Ich"" der wirklichen Sophie aus der Vergangenheit denken würde, wenn sie geahnt hätte - ihre Identität wird ""ausgeborgt"" und so surreal vorgeführt ?! IndentitätsDiebstahl !",2021-11-14T10:13:54.000Z,1 like,8,https://www.instagram.com/p/CWQB1vUI_Az/,comments-8760191295377558352.csv
45,33,alanplum,"Und wieder wird von Bücherverbrennung geredet ohne anzuerkennen, dass eine der ersten Bücherverbrennungen nicht einfach ""entartete Kunst"", sondern die Forschungsunterlagen des Instituts für Sexualwissenschaften betraf und damit das Verstädnis von Homosexualität, Transidentität und Queerness nahezu 100 Jahre zurückwarf. Das waren nämlich keine Massendruckerzeugnisse, sondern Manuskripte, Akten und wissenschaftliche Unterlagen. Heute noch haben wir mit den Nachwirkungen dieses Verbrechens zu kämpfen und Volksparteien in Deutschland weigern sich noch immer den Menschen in seiner vollen Bandbreite anzuerkennen.",2021-05-12T08:38:10.000Z,0,-,https://www.instagram.com/p/COsqM85qZx2/,comments6833525200870954952.csv
94,56,pinselohrkatz,"Das Projekt ist total cool, versteht mich nicht falsch. Aber wie ist es in Ordnung, hier Kommentare unter ihrem Namen zu beantworten? Ihre Geschichte so nachzuerzählen ist eine Sache, aber mit Menschen zu kommunizieren, obwohl wir nicht wissen können, was sie geantwortet hätte? Sophie Scholl ist kein fiktiver Charakter, sondern eine reale Person. In ihrem Namen Kommentare beantwortet zu sehen, fühlt sich seltsam an. Man könnte zB statt ""mir wird bei dem Gedanken ganz schlecht"" vielleicht ""Sophie würde bei dem Gedanken vermutlich ganz schlecht werden"" schreiben. Sich ihre Identität einfach so anzueignen hat einen sehr gruseligen Beigeschmack. Ihr habt euch darüber sicher Gedanken gemacht, bevor ihr euch für den aktuellen Weg entschieden habt, das ist mir klar. Ich würde mich trotzdem sehr über eine Erklärung freuen;)",2021-05-22T18:55:52.000Z,108 likes,-,https://www.instagram.com/p/CPLYhQFnWAp/,comments-8968321985349809604.csv
79,52-3,anja_oblosb,"@elinbedelis Ja, in der Autobiographie einer Jüdin, die unter falscher Identität mit einem Nazi verheiratet war, habe ich gelesen, dass das fehlende Hitlerbild in der Wohnung schon manchen Besuchern auffiel. Dann behauptete sie immer, es sei gerade in Reparatur. Also einfach offen dazu stehen wäre viel zu gefährlich gewesen.",2021-11-19T11:37:25.000Z,0,52,https://www.instagram.com/p/CWdAirWsLAh/,comments345031416093530864.csv
526,383-3,myo.oz,"@nicobrg45_pvt Es geht nicht nur um die Vielfalt der Völker, sondern um die Vielfalt des Menschen im Bezug auf Interessen, sexuelle Identität, Herkunft, Religion, usw. Einwanderung gibt es schon lange in Deutschland. Die heutige USA entstand überwiegend durch Einwanderer und die kulturelle Vielfalt hat unglaubliche Entwicklungen gebracht, die es sonst nicht gegeben hätte. Natürlich gibt es auch Konflikte, aber das liegt in der Natur des Menschen - auch innerhalb des eigenen Volkes. ""Komischer Einheitsbrei"" klingt ziemlich verallgemeinernd und mit Vorurteile. Wir sollten einfach alle unser Leben leben und andere ihr Leben, solange niemand Gewalt oder Ausgrenzung erfährt. Menschen auf Rassen zu reduzieren ist der falsche Weg. Menschen können völlig individuell sein, bunt oder auch nicht - und das ist gut so. 🌏🌈",2021-05-08T19:48:46.000Z,4 likes,383,https://www.instagram.com/p/COnXOjgHo4O/,comments-1380966327770057628.csv
263,173,natascha_jay,Eventuell würde das bei dem ein oder anderen heutzutage eine Nonbinary Identitätskrise auslösen,2021-06-02T08:55:24.000Z,3 likes,-,https://www.instagram.com/p/CPnHGtfH9Um/,comments-6548082107139967429.csv
352,297-30,le_cirquedanslatete,"@tip_sy666 Quelle, dass sie massnahmen funktionieren? Also doch für Ausgrenzung. Du hälst dich an die Wissenschaft. Wer oder was gehört da dazu? Weisst aber schon, dass die sich dort ständig widersprechen und das Ergebnis von heute, morgen schon passé sein kann. Die 666 ist die Zahl des Antichristen und dieser bekommt eines Tages (nicht mehr lange) vom Teufel die Macht. Er wird 7 Jahre regieren bevor Jesus kommt. Der Antichrist wird veranlassen, dass keiner verkaufen oder kaufen kann ohne ein Zeichen auf der rechten Hand oder Stirn (Zeichen explizit, evtl chip oder sonstiges, aber auch für Denken und Handeln, denn wer einwilligt, , wird Teil des Systems sein) (offenbarung 13). Ich bezeichne dich nicht als Satanisten, aber du schmückst dich oder deinen instanamen, also ein Teil deiner Identität, freiwillig mit dieser Zahl. Eines Tages wirst du verstehen. Höchstwahrscheinlich, wenn man sich die bereits eingetroffenen Prophetien in der Bibel ansieht und die Zeichen der Zeit erkennt, werden wir das alles noch erleben. Ich hoffe, dass du dich eines Tages noch für den wissenden über allen wissenden entscheiden wirst. Ich bete für dich.",2021-05-06T17:12:28.000Z,0,297,https://www.instagram.com/p/COh3qlonTmM/,comments523475201607567830.csv
746,384-11,meetmeviceversa,"@i.kravshenko inwiefern stellt sich hier Deutschland über andere? wenn der Ursprungspost und das Thema doch den Fokus auf das Problem in Deutschland hat? Da hast Du Dir schön was zusammengereimt und bist dabei aich vom Thema abgekommen. Die Beispiele dienten zur Veranschaulichung, dass das Problem eben mit der Zeit immer komplexer wurde. Wieso machst Du Identitätspolitik daraus, wenn hier sachlich auf Fakten hingewiesen werden? Hier wurde keine angegriffen, also brauchst Du Dich auch nicht angegriffen vielen. Wenn der Inhalt stimmt, ist die Herkunft des Posters doch irrelevant insbesondere weil ja nirgends gesagt wurde, dass ich überhaupt selbst Deutsch bin oder nicht. Kann ja genau so osteuropäische Wurzeln haben und Gleiches sagen, das ändert ja an der Validität der Aussage nichts. Da musst Du nicht mit ""Deutschland stellt sich über andere kommen"" ist ja nicht mal das Thema.",2021-05-06T11:52:02.000Z,4 likes,384,https://www.instagram.com/p/COh3qlonTmM/,comments523475201607567830.csv
401,200-8,froileinfroh,"@annars_278 Aber Cis bedeutet doch, dass Geschlecht und Identität übereinstimmen? Aber es gibt ja eben auch Trans*Männer mit Regelblutung, die wären durch das Cis hier ja wieder ausgeschlossen, oder? Ich finde es wichtig nicht nur in Mann, Frau und vielleicht noch „divers“ zu denken, finde es aber im Alltag noch sehr schwer und daher umso wichtiger es wenn schon dann auch richtig zu nutzen.",2021-09-24T14:12:53.000Z,4 likes,200,https://www.instagram.com/p/CUMmNHbD_eo/,comments2478608023503308228.csv
278,214,empo956,"Ich habe vor der frage zufällig einen Artikel über eine Junge Dame in den Niederlanden gelesen die aus ihren vor geprägten Alltag aus regeln, einbusen und an-und absprüchen auf grund ihres Geschlechtes ausbrechen wollte. Sie hat ein Buch darüber geschrieben wie sie auf gewachsen ist, was es geheißen hat diese Religion und deren auferlegte regeln die von ihren Eltern streng durch gezogen wurden zu Leben und wie sie gerne ihr leben selbst bestimmten würde und es auch vielen anderen helfen würde wenn man sich versucht zu öffnen statt zu verschließen. Diese Buch wird aktuell von Rechten populisten sowie Islamischen populisten hoch gehalten als zeichen “das man gegen den Islam jetzt was tun müsse“ und als “zeichen das der Islam noch stärker nach außen treten muss“. Beide wege sind die selben “die eigene Identität zu schützen“. Doch die wahre Aussage hinter dem Buch das ein offenes miteinander so schön sein kann, so befreiend und so friedlich sein kann geht unter in dieser Debatte und wird für hass Missbrauch.... || Jeder einzelne Mensch hat die stärke eine Meinung zu äußern doch auch jeder Mensch hat die stärke sich eine eigene Meinung zu bilden. Was eine Meinung aussagen soll und was sie tut hängt davon ab wie sie die Menschen wahrnehmen und was aus ihr gemacht wird. Wenn man anfängt die Meinungen andere anzunehmen und zuzulassen ohne über die eigene nach zudenken wird man zu einen gelenk in einen System wo man immer mehr die Kontrolle und den Halt über sich selbst verliert weil die Meinung der anderen zur eigenen wird und die eigene fremd. Man darf nie vergessen sich immer eine eigenen Meinung zu machen und des eigenen willens bewusst zu sein den sonst läuft man schnell gefahr wem nach zu eifern der mit großen Worten frieden für alle bringen will ohne zu hören das dafür Menschen sterben müssen weil sie nicht alle sind...",2021-05-11T18:19:28.000Z,2 likes,-,https://www.instagram.com/p/COvbU7Rnpwa/,comments2323496561638039550.csv
