,Id/Reply-Id,User,Comment,Date,Likes,Reply To CommentId,Link,Filename
1,2,heikegumz,"- Hilfe für jüdische Menschen oder politisch Verfolgte und versuchen, sie vor Deportation zu bewahren (wie u.a. die jüdische Widerstandskämpferin Marianne Cohn, die auch im Altern von 21 Jahren ermordet wurde oder auch Mitglieder der sog. ""Roten Kapelle"")
- Nazi-Propaganda verhindern (wie u.a. Hella Hirsch und Marianne Joachim aus der Gruppe Baum, die auch mit 21 Jahren hingerichtet wurden)
- und selbst einen Text für ein Flugblatt entwerfen und mit dem Widerstand beginnen.",2021-10-03T14:42:27.000Z,3 likes,-,https://www.instagram.com/p/CUiabMZMcdV/,comments6714673389731389952.csv
6,5-2,ichbinsophiescholl,"@brombeer_eis #TeamSoffer Wir nehmen bewusst Sophies Perspektive ein und nutzen ihre Aufzeichnungen und den Stand der Forschung zum Thema Geschwister Scholl und die Weiße Rose als Basis dieser Erzählung. Jede Verschriftlichung von nicht regimekonformen Gedanken und Einstellungen konnte die Verfasserin damals in höchste Gefahr bringen. Entsprechend sind nur wenige Hinweise bekannt. Die Weiße Rose hat aber bereits im 2. Flugblatt den Massenmord an den Jüdinnen und Juden thematisiert und ist damit ""nach heutigem Forschungsstand die einzige Widerstandsgruppe in der NS-Zeit, die den Mord an den Juden öffentlich anklagt"" (Maren Gottschalk, Sophie Scholl, Wie schwer ein Menschenleben wiegt, S. 234). Im Rahmen der Fiktion thematisieren wir an mehreren Stellen, aus Alltagssituationen heraus, die Ausgrenzung der Jüdinnen und Juden.",2021-10-03T09:55:40.000Z,5 likes,5,https://www.instagram.com/p/CUiabMZMcdV/,comments6714673389731389952.csv
10,5-6,katharina.helling,"@ brombeer_eis Außer in zweien der Flugblättern wird die Ermordung bzw allgemein die Verfolgung/Ausgrenzung der Juden glaube ich nie von Mitgliedern der Weißen Rose erwähnt (also zumindest nicht in den verfügbaren Quellen). Das war im zweiten Flugblatt (dessen Urheberschaft Alexander Schmorrel zugeordnet wird) und dann nochmal im fünften, das ja noch kommt.
Fritz schrieb Sophie am 26.06.1942, dass ein Vorgesetzter mit zynischer Kaltschnäuzigkeit über die ""Abschlachtung sämtlicher Juden des besetzten Russlands"" erzählte und dabei von der Gerechtigkeit dieser Handlungsweise vollkommen überzeugt gewesen sei... Eine Reaktion Sophies darauf ist glaube ich nicht bekannt/erhalten. Ob das hier mal thematisiert wurde, weiß ich nicht mehr.

Interessant dazu ist vielleicht, was Wolfgang Wippermann in einer Broschüre für die ""Gedenkstätte Deutscher
Widerstand"" zur Berliner Gruppe Baum (Mitglieder fast ausschließlich jüdischer Herkunft) und den jüdischen Widerstand schreibt:
Jüdischer Widerstand spielte in der Nachkriegszeit in Forschung sowie gesellschaftlicher Wahrnehmung sehr lange nur eine äußerst geringe Rolle.

""Die Widerstandsaktivitäten deutscher Juden wurden in der Regel nicht von ihren christlichen Mitbürgern unterstützt. Die sogenannte Judenfrage, d. h. die aktive Unterstützung der deutschen Juden, hat innerhalb des deutschen organisierten Widerstands keine sehr große Rolle gespielt.
⤵️",2021-10-03T13:16:02.000Z,3 likes,5,https://www.instagram.com/p/CUiabMZMcdV/,comments6714673389731389952.csv
11,5-7,katharina.helling,"Größer, aber bis heute wenig bekannt, war die aktive Solidarität mit den verfolgten Juden innerhalb des nichtorganisierten Widerstands, der von Frauen und Männern aus allen Schichten der Bevölkerung geleistet worden ist. Es ist geschätzt worden, dass zur Zeit
des Dritten Reiches etwa 10.000 Juden, davon allein 5.000 in Berlin, mit Unterstützung christlicher Mitbürger im Untergrund gelebt haben. Bedenkt man jedoch, dass in Polen 70.000 Juden versteckt wurden, dass die Dänen 7.000 ihrer insgesamt 8.000 jüdischen Mitbürger nach Schweden In Sicherheit brachten, und berücksichtig man schließlich, dass In Deutschland die Denunziationen gegen Juden und sogenannte ""Judenfreunde"" die Zahl der nachwellbaren Solidaritätsakte um ein Vielfaches übersteigen, dann wird man zu dem deprimierenden Schluss kommen, dass das Ausmaß der Solidarität der Deutschen mit dem Schicksal dieser verfolgten Minderheit Im Ganzen gesehen erschreckend gering war. Das ist nicht nur auf die Wirkung des Verfolgungs- und Überwachungsapparates der Nazis zurückzuführen, sondern auch auf gewisse Vorurteile der deutschen Mehrheit gegenüber der jüdischen Minderheit.

Wir sollten daraus Lehren für die Gegenwart, für unser alltägliches Verhalten gegenüber Minderheiten ziehen. Dazu ist aber auch not­ wendig, mehr über das Schicksal der Juden im Dritten Reich als ein­zelne, handelnde und sich zum Teil auch wehrende Mitmenschen zu wissen. Ich hoffe, dass die vorliegende Skizze der Geschichte der Gruppe Baum Im Rahmen des jüdischen Widerstandes gegen den Nationalsozialismus dazu beiträgt.""
//
Im Rahmen einer Erzählung aus der ich-Perspektive Sophie Scholls lässt sich daher die Verfolgung und Ermordung der Juden daher wahrscheinlich nur begrenzt darstellen (aus meiner Sicht wäre es dann auch nicht richtig Sophie dazu viel mehr in den ‚Mund zu legen‘); in den redaktionellen Kommentaren wird dazu ab und an Kontext eingebracht. Dies geht glaube ich aber oft unter bzw müsste besser sichtbar gemacht werden.
//
https://www.gdw-berlin.de/fileadmin/bilder/publikationen/beitraege/B19.pdf",2021-10-03T13:16:37.000Z,4 likes,5,https://www.instagram.com/p/CUiabMZMcdV/,comments6714673389731389952.csv
15,5-11,heikegumz,"Wichtige Frage - und ich denke, es ist ein Problem, das z. T. im Konzept des Accounts und der Wahl der Person Sophie Scholl liegt: Das Projekt will deren „radikal subjektive Sicht"" erzählen. Und von der historischen Person Sophie Scholl ist einerseits gesichert, dass sie von der massenhaften Ermordung und dem Ziel der Vernichtung aller Juden wusste. Und andererseits gibt es keine gut belegten Hinweise, dass sie das Schicksal der Juden berührt oder beschäftigt hat - oder dass es ein Motiv für ihren Widerstand gewesen wäre.
Indem der Account also ihre Perspektive abbildet, versetzt er die Follower*innen in die Perspektive einer der vielen ""arischen"" Deutschen, die ignorant oder gleichgültig gegenüber dem Schicksal der jüdischen Bevölkerung waren. Gleichzeitig werden durch die Identifikation mit „arischen“, „gesunden“ Deutschen (ungewollt) geschichtsverfälschende Narrative in Bezug darauf befördert, welche Personen am stärksten unter Nazi-Deutschland gelitten haben.
Lässt sich wahrscheinlich innerhalb des Konzepts nicht ganz auflösen - aber vllt. mindern, indem andere Schwerpunkte gesetzt werden dahingehend, dass zumindest Sophies vorhandenes Wissen zu den NS-Verbrechen sichtbarer thematisiert wird. Und indem eben die Kontext-Infos von #TeamSoffer, die dieses Bild korrigieren, auch sichtbarer und im Thread deutlich werden",2021-10-03T19:19:54.000Z,3 likes,5,https://www.instagram.com/p/CUiabMZMcdV/,comments6714673389731389952.csv
40,41,heikegumz,"Jugendlicher Widerstand gegen den NS kam vor allem aus kirchlichen oder politischen Gruppen. Die katholischen oder kommunistischen Jugendverbände wehrten sich gegen ihre Zwangsauflösung in der Hitlerjugend. Nicht so in der Studentenschaft: An den Universitäten gab es nur wenig Widerstand gegen den Nationalsozialismus. Die Studentenschaft hatte die Hitler-Bewegung weithin begeistert begrüßt und ihr schon vor 1933 die Wege in den Universitäten geebnet. Gegen die Reglementierung des studentischen Lebens und die weltanschauliche Schulung äußerten später dann viele Widerwillen, der aber nicht grundsätzliche Ablehnung des NS-Staats bedeutete.

https://www.bpb.de/geschichte/nationalsozialismus/dossier-nationalsozialismus/39562/studentenopposition?p=all",2022-02-07T10:29:10.000Z,23 likes,-,https://www.instagram.com/p/CZrCEQgMane/,comments-4403609334488336834.csv
2,3,sketchbina,Sophia Magdalena „Sophie“ Scholl (* 9. Mai 1921 in Forchtenberg; † 22. Februar 1943 in München) war eine deutsche Widerstandskämpferin gegen den Nationalsozialismus. Sie wurde aufgrund ihres Engagements in der Widerstandsgruppe Weiße Rose gemeinsam mit ihrem Bruder Hans Scholl von nationalsozialistischen Richtern zum Tode verurteilt und am selben Tag hingerichtet.,2021-11-22T09:10:46.000Z,2 likes,-,https://www.instagram.com/p/CWi3Eg0qS2a/,comments-6591898246194155205.csv
11,9,emma_ephraims,"Ich finde die Beiträge um Sophies Zerrissenheit grandios. Sie im Widerstand, er Berufssoldat. Das muss sich wie zwei Herzen in ihrer Brust angefühlt haben.",2021-11-21T22:09:04.000Z,0,-,https://www.instagram.com/p/CWi3Eg0qS2a/,comments-6591898246194155205.csv
6,7,changed.by.popular.demand,"Anneliese Knoop-Graf, die Schwester von Willi Graf, über Sophie Scholl: „Wenn sie dann etwas sagte mit ihrer leisen Stimme und in ihrer gründlichen Art, hatte man den Eindruck, sie habe es erst dann aussprechen können, als sie sich mit ihrer ganzen Person dazu stellte. In dieser Hinsicht war sie übrigens meinem Bruder eher verwandt als ihrem.“
https://www.gdw-berlin.de/fileadmin/bilder/publikationen/Beitraege-NeueFolge/Beitraege_zum_Widerstand_Nr._3-2021.pdf",2022-01-07T18:04:08.000Z,15 likes,-,https://www.instagram.com/p/CYbSIO_MsEj/,comments-295592494998822966.csv
8,9,valeriabajanabilbao,"Liebe @ichbinsophiescholl die bessere Frage wäre: Was könnte Willi machen um dir das Gefühl zu geben einen gleichberechtigten Mitglied der Weiße Rose zu sein? Du bist schließlich länger als ihn bei den Widerstand gewesen, bringst also mehr Erfahrung in eure Arbeit ein. Es ist nicht deine Aufgabe mehr zu machen um ihn dort willkommen zu heißen, vor allem nicht wenn er dir immer wieder spüren lässt, dass deine Meinung nicht wichtig ist. Er kann jemand wichtiges für dein Bruder und ihn gut tun, und trotzdem gleichzeitig im Unrecht sein (was sein Verhalten gegenüber dir angeht).",2022-01-07T14:13:02.000Z,1 like,-,https://www.instagram.com/p/CYbSIO_MsEj/,comments-295592494998822966.csv
